Date,SVXY_adj_close_price,VXX_adj_close_price,^GSPC_adj_close_price,^VIX_adj_close_price,SVXY_adj_open_price,VXX_adj_open_price
02/04/2015,105.62,546.4,2041.51,18.33,107.04,538.56
02/05/2015,109.24,526.56,2062.52,16.85,106.68,540.16
02/06/2015,104.64,548.8,2055.47,17.29,110.68,520.16
02/09/2015,104.12,551.52,2046.74,18.55,102.7,558.72
02/10/2015,108.02,530.4,2068.59,17.23,106.52,538.56
02/11/2015,107.26,532.96,2068.53,16.96,106.88,535.68
02/12/2015,114.02,501.6,2088.48,15.34,110,520.96
02/13/2015,115.48,495.52,2096.99,14.69,114.52,499.04
02/17/2015,115.12,496.8,2100.34,15.8,114.34,499.52
02/18/2015,115.9,492.96,2099.68,15.45,113.68,502.24
02/19/2015,118.78,481.92,2097.45,15.29,114.76,497.76
02/20/2015,122.84,464.8,2110.3,14.3,116.24,490.88
02/23/2015,122.24,466.24,2109.66,14.56,121.5,469.12
02/24/2015,127.44,447.36,2115.48,13.69,122.74,464.32
02/25/2015,126.44,449.6,2113.86,13.84,127.12,447.68
02/26/2015,127.86,444.48,2110.74,13.91,126.86,448
02/27/2015,128.66,441.9,2104.5,13.34,128.1,443.68
03/02/2015,132.92,427.2,2117.39,13.04,129.24,439.52
03/03/2015,129.96,436.48,2107.78,13.86,131.56,431.2
03/04/2015,130.28,435.52,2098.53,14.23,128.14,442.56
03/05/2015,131.86,430.08,2101.04,14.04,131.18,432
03/06/2015,125.96,448.48,2071.26,15.2,129.92,436.16
03/09/2015,127.76,442.56,2079.43,15.06,126.82,445.76
03/10/2015,123.6,456.16,2044.16,16.69,124.08,454.88
03/11/2015,120.52,467.68,2040.24,16.87,123.08,457.44
03/12/2015,127.68,439.68,2065.95,15.42,122.74,459.04
03/13/2015,124.76,449.6,2053.4,16,127.32,441.28
03/16/2015,127.72,438.56,2081.19,15.61,126.42,443.84
03/17/2015,128.34,436.8,2074.28,15.66,125.94,445.12
03/18/2015,133.98,418.08,2099.5,13.97,127.62,439.52
03/19/2015,133.72,418.08,2089.27,14.07,131.82,424
03/20/2015,135.96,411.66,2108.1,13.02,135.24,412.96
03/23/2015,138.4,403.84,2104.42,13.41,136.84,408.32
03/24/2015,138.96,402.4,2091.5,13.62,138.22,404.48
03/25/2015,132.72,420.32,2061.05,15.44,139.52,400.48
03/26/2015,133.8,416.8,2056.15,15.8,130,428.32
03/27/2015,135.46,411.84,2061.02,15.07,133.78,416.48
03/30/2015,139.48,399.36,2086.24,14.51,138.5,401.76
03/31/2015,136.08,410.08,2067.89,15.29,138.94,400.96
04/01/2015,136.04,408.32,2059.69,15.11,135.64,409.76
04/02/2015,138.88,400.91,2066.96,14.67,137,406.08
04/06/2015,141.98,392.48,2080.62,14.74,137.46,404.96
04/07/2015,142.24,391.2,2076.33,14.78,142.88,389.6
04/08/2015,144.88,383.52,2081.9,13.98,142.88,388.8
04/09/2015,149.72,370.24,2091.18,13.09,145.6,381.92
04/10/2015,156.68,354.08,2102.06,12.58,150.92,367.04
04/13/2015,151.82,362.56,2092.43,13.94,158.3,349.12
04/14/2015,153.5,359.52,2095.84,13.67,150.4,367.04
04/15/2015,156.9,351.68,2106.63,12.84,155.52,354.24
04/16/2015,160.02,344.32,2104.99,12.6,156.08,352.96
04/17/2015,154.38,356.64,2081.18,13.89,154.8,355.52
04/20/2015,159.76,344.64,2100.4,13.3,157.5,349.12
04/21/2015,159.62,344.48,2097.29,13.25,161.6,340.32
04/22/2015,161.48,340.8,2107.96,12.71,160.58,342.72
04/23/2015,163.02,337.6,2112.93,12.48,160.4,342.56
04/24/2015,164.62,334.24,2117.69,12.29,164.04,335.36
04/27/2015,159.84,343.2,2108.92,13.12,166.14,331.04
04/28/2015,165.34,332.32,2114.76,12.41,158.62,346.08
04/29/2015,160.8,339.84,2106.85,13.39,161.2,339.6
04/30/2015,156.36,349.44,2085.51,14.55,158.8,344.8
05/01/2015,163.92,332.96,2108.29,12.7,158.8,344.64
05/04/2015,163.74,333.12,2114.49,12.85,165.14,330.08
05/05/2015,158.1,343.52,2089.46,14.31,162.74,334.56
05/06/2015,155.46,349.76,2080.15,15.15,159.94,340
05/07/2015,156.68,347.2,2088,15.13,154.7,351.36
05/08/2015,164.9,329.76,2116.1,12.86,162.84,333.6
05/11/2015,160.4,337.92,2105.33,13.85,164.48,329.92
05/12/2015,161.1,336.8,2099.12,13.86,157.94,343.52
05/13/2015,163.94,330.72,2098.48,13.76,162.54,333.6
05/14/2015,167.28,324.16,2121.1,12.74,165.66,326.88
05/15/2015,168.6,320.96,2122.73,12.38,168,322.72
05/18/2015,174.3,310.72,2129.2,12.73,168.66,320.8
05/19/2015,176.58,306.24,2127.83,12.85,175.18,308.8
05/20/2015,176.1,306.88,2125.85,12.88,177.1,305.6
05/21/2015,181,298.4,2130.82,12.11,175.36,308.48
05/22/2015,180.64,298.88,2126.06,12.13,181.52,297.6
05/26/2015,173.62,310.23,2104.2,14.06,178.56,302.08
05/27/2015,180.1,299.04,2123.48,13.27,175.46,307.52
05/28/2015,178.38,302.08,2120.79,13.31,178.3,302.4
05/29/2015,177,304.32,2107.39,13.84,177.86,302.72
06/01/2015,178.8,301.44,2111.73,13.97,179.04,300.48
06/02/2015,176.08,305.92,2109.6,14.24,176.84,304.64
06/03/2015,179,300.64,2114.07,13.66,177.54,303.2
06/04/2015,172.86,310.56,2095.84,14.71,176.6,304.64
06/05/2015,175.64,305.6,2092.83,14.21,172.68,311.2
06/08/2015,171.98,311.52,2079.28,15.29,175.08,306.56
06/09/2015,174.06,308,2080.15,14.47,171.66,312.8
06/10/2015,181.54,295.36,2105.2,13.22,176.74,303.36
06/11/2015,185.34,288.32,2108.86,12.85,183.64,291.36
06/12/2015,183.1,292,2094.11,13.78,183.08,292.16
06/15/2015,175.04,304.32,2084.43,15.39,178.5,299.2
06/16/2015,178.22,299.36,2096.29,14.81,173.6,307.04
06/17/2015,178.66,298.08,2100.44,14.5,179.24,297.44
06/18/2015,183.84,289.6,2121.24,13.19,181.38,293.92
06/19/2015,181.78,291.68,2109.99,13.96,183.88,289.28
06/22/2015,189.78,279.52,2122.85,12.74,186.14,285.12
06/23/2015,194.8,272.16,2124.2,12.11,190.78,277.6
06/24/2015,190.9,276.96,2108.58,13.26,193.54,273.44
06/25/2015,189.2,279.36,2102.31,14.01,192.4,274.88
06/26/2015,190.26,277.6,2101.49,14.02,190.14,277.92
06/29/2015,158.88,324.96,2057.64,18.85,178.46,295.04
06/30/2015,158.12,321.6,2063.11,18.23,166,308
07/01/2015,169.48,300.32,2077.42,16.09,167.04,305.44
07/02/2015,158.94,319.52,2076.78,16.79,169.54,300.48
07/06/2015,154.92,327.68,2068.76,17.01,151.16,334.56
07/07/2015,163.02,310.4,2081.34,16.09,155.4,326.72
07/08/2015,146.68,341.6,2046.68,19.66,156.02,323.52
07/09/2015,145.36,344.16,2051.31,19.97,154.6,322.88
07/10/2015,156.16,317.76,2076.62,16.83,152.48,326.24
07/13/2015,171.36,286.72,2099.6,13.9,164.6,300
07/14/2015,172.62,284.16,2108.95,13.37,170.78,287.12
07/15/2015,172.94,283.2,2107.4,13.23,173.3,282.88
07/16/2015,184.96,264.48,2124.29,12.11,178.86,273.92
07/17/2015,186.24,262.4,2126.64,11.95,185.8,262.72
07/20/2015,186.92,261.28,2128.28,12.25,186.66,261.92
07/21/2015,188.34,259.2,2119.21,12.22,187.56,260.16
07/22/2015,189.18,257.92,2114.15,12.12,183.4,266.08
07/23/2015,187.02,260.64,2102.15,12.64,191.22,255.68
07/24/2015,180.44,269.44,2079.65,13.74,186.74,261.6
07/27/2015,171.08,283.52,2067.64,15.6,173.4,280.32
07/28/2015,183.72,263.84,2093.25,13.44,176.2,275.52
07/29/2015,186.44,258.56,2108.57,12.5,184.54,261.6
07/30/2015,187.88,256.8,2108.63,12.13,185.96,259.52
07/31/2015,188.04,256.32,2103.84,12.12,189.18,255.04
08/03/2015,191.06,252.48,2098.04,12.56,188.64,255.52
08/04/2015,189.94,253.28,2093.32,13,189.84,254.24
08/05/2015,191.68,251.84,2099.84,12.51,191,252.64
08/06/2015,184.66,260.16,2083.56,13.77,191.36,251.92
08/07/2015,186.56,258.08,2077.57,13.39,185.28,259.84
08/10/2015,193.52,249.12,2104.18,12.23,191.16,251.84
08/11/2015,184.62,259.52,2084.07,13.71,186.1,258.08
08/12/2015,184.88,259.84,2086.05,13.61,174.84,273.6
08/13/2015,186.88,256.64,2083.39,13.49,186.66,257.12
08/14/2015,187.32,255.84,2091.54,12.83,187.64,255.92
08/17/2015,189.58,252.97,2102.44,13.02,185.5,258.56
08/18/2015,187.34,255.52,2096.92,13.79,188.86,253.92
08/19/2015,183.68,260.16,2079.61,15.25,184.7,259.2
08/20/2015,168.2,281.92,2035.73,19.14,176.04,271.84
08/21/2015,140.78,331.52,1970.89,28.03,159.22,297.92
08/24/2015,114.28,389.92,1893.21,40.74,96.84,434.4
08/25/2015,102.32,425.28,1867.61,36.02,121.48,349.12
08/26/2015,112.04,385.92,1940.51,30.32,111.04,389.12
08/27/2015,109.6,395.36,1987.66,26.1,116.48,369.84
08/28/2015,104.24,413.44,1988.87,26.05,106.08,408
08/31/2015,100.12,429.6,1972.18,28.43,102.96,419.04
09/01/2015,85.76,492.16,1913.85,31.4,91,468.64
09/02/2015,95.78,439.52,1948.86,26.09,91.12,464.16
09/03/2015,95.84,437.12,1951.13,25.61,98.54,425.92
09/04/2015,88.8,469.12,1921.22,27.8,91.36,457.92
09/08/2015,96.46,427.84,1969.41,24.9,94,441.6
09/09/2015,94.16,437.6,1942.04,26.23,101.74,404.96
09/10/2015,96.56,426.88,1952.29,24.37,91.38,450.64
09/11/2015,98.76,416.64,1961.05,23.2,96,428.32
09/14/2015,98.54,416.8,1953.03,24.25,99.08,415.52
09/15/2015,108.54,376,1978.09,22.54,100.12,411.04
09/16/2015,115.06,353.44,1995.31,21.35,112.46,361.92
09/17/2015,115,351.52,1990.2,21.14,115.06,351.68
09/18/2015,101.28,394.88,1958.03,22.28,104,385.76
09/21/2015,108.58,368.8,1966.97,20.14,104.74,382.72
09/22/2015,101.3,389.6,1942.74,22.44,102.3,387.04
09/23/2015,103.28,380.8,1938.76,22.13,101.06,390.08
09/24/2015,100.76,391.04,1932.24,23.47,98.48,399.2
09/25/2015,98.18,401.44,1931.34,23.62,104.6,375.52
09/28/2015,91.12,429.44,1881.77,27.63,94.66,415.52
09/29/2015,90.98,430.24,1884.09,26.83,92.2,424.48
09/30/2015,95.28,409.6,1920.03,24.5,95,411.36
10/01/2015,96.46,405.44,1923.82,22.55,95.28,410.88
10/02/2015,101.5,384.48,1951.36,20.94,92.68,420.48
10/05/2015,107.3,362.24,1987.05,19.54,103.44,376.48
10/06/2015,106,366.4,1979.92,19.4,107.48,361.28
10/07/2015,108.4,357.44,1995.83,18.4,107.3,361.6
10/08/2015,113.76,340.48,2013.43,17.42,108.76,356.64
10/09/2015,113.76,340.32,2014.89,17.08,114.16,339.2
10/12/2015,120.82,320,2017.46,16.17,114.04,339.36
10/13/2015,114.02,336,2003.69,17.67,117.84,326.56
10/14/2015,111.36,342.88,1994.24,18.03,112.56,339.84
10/15/2015,119.4,318.4,2023.86,16.05,113.82,336.16
10/16/2015,120.32,315.04,2033.11,15.05,121.12,312.96
10/19/2015,129,293.12,2033.66,14.98,120.02,316
10/20/2015,123.94,303.2,2030.77,15.75,127.4,296
10/21/2015,115.52,324.64,2018.94,16.7,125.2,300.16
10/22/2015,125.1,295.04,2052.51,14.45,118,316
10/23/2015,123.44,298.08,2075.15,14.46,128,288
10/26/2015,119.5,308.64,2071.18,15.29,121.74,302.56
10/27/2015,121.84,302.08,2065.89,15.43,117.92,312.32
10/28/2015,125.44,293.44,2090.35,14.33,122.28,300.8
10/29/2015,123.72,297.28,2089.41,14.61,123.38,297.76
10/30/2015,121.7,301.28,2079.36,15.07,123.48,297.92
11/02/2015,127.96,286.08,2104.05,14.15,121.92,300.8
11/03/2015,125.48,291.84,2109.79,14.54,126.54,289.28
11/04/2015,121.38,301.12,2102.31,15.51,126.28,289.92
11/05/2015,123.8,295.04,2099.93,15.05,121.56,301.28
11/06/2015,126.38,288.64,2099.2,14.33,123.74,295.2
11/09/2015,119.48,304.48,2078.58,16.52,125.7,290.4
11/10/2015,122.8,295.84,2081.72,15.29,118,308
11/11/2015,119.96,302.4,2075,16.06,123.64,293.12
11/12/2015,109.48,328.96,2045.97,18.37,116.8,310.4
11/13/2015,101.92,351.36,2023.04,20.08,108.92,330.72
11/16/2015,112.32,316,2053.19,18.16,102.36,350.24
11/17/2015,106,333.28,2050.44,18.84,113.66,312.16
11/18/2015,113.44,311.2,2083.58,16.85,108.28,326.72
11/19/2015,109.66,321.76,2081.24,16.99,112.52,314.08
11/20/2015,113.3,310.88,2089.17,15.47,113.12,311.84
11/23/2015,116.32,302.4,2086.59,15.62,113.92,309.12
11/24/2015,115.72,304.48,2089.14,15.93,113.16,311.04
11/25/2015,117.28,299.84,2088.87,15.19,115.92,303.04
11/27/2015,116.16,302.56,2090.11,15.12,117.64,298.72
11/30/2015,116.84,300.8,2080.41,16.13,116.84,300.48
12/01/2015,121.8,287.68,2102.63,14.67,118.28,296.8
12/02/2015,117,298.88,2079.51,15.91,121.32,288.32
12/03/2015,108.4,320.32,2049.62,18.11,119.1,293.44
12/04/2015,118.82,291.5,2091.69,14.81,111.92,310.88
12/07/2015,115.48,298.4,2077.07,15.84,118.34,291.68
12/08/2015,112.08,307.68,2063.59,17.6,110.78,310.56
12/09/2015,107.34,319.84,2047.62,19.61,110.56,311.68
12/10/2015,105.98,324.48,2052.23,19.34,106.74,321.76
12/11/2015,90.28,373.12,2012.37,24.39,100.34,341.44
12/14/2015,96.04,346.72,2021.94,22.73,90.44,370.24
12/15/2015,100.12,332.16,2043.41,20.95,99.44,334.24
12/16/2015,106.76,309.44,2073.07,17.86,103.36,320.16
12/17/2015,102.4,322.55,2041.89,18.94,107.58,307.36
12/18/2015,94.36,348.32,2005.55,20.7,98.84,333.28
12/21/2015,98.46,332.16,2021.15,18.7,97.7,335.36
12/22/2015,103.3,315.84,2038.97,16.6,101.52,321.28
12/23/2015,105.62,308.34,2064.29,15.57,105.68,308
12/24/2015,103.68,313.92,2060.99,15.74,104.78,310.56
12/28/2015,104.8,310.24,2056.5,16.91,101.96,319.36
12/29/2015,106.8,305.12,2078.36,16.08,106.54,305.28
12/30/2015,103.42,313.92,2063.36,17.29,105.36,308.64
12/31/2015,100.9,321.6,2043.94,18.21,102.04,318.24
01/04/2016,94.52,341.42,2012.66,20.7,92.96,346.56
01/05/2016,97.72,330.72,2016.71,19.34,96.84,333.76
01/06/2016,94.78,340.64,1990.26,20.59,91.24,352.72
01/07/2016,84.68,377.6,1943.09,24.99,88.42,364
01/08/2016,79.74,397.28,1922.03,27.01,87.2,364
01/11/2016,82.08,384.32,1923.67,24.3,80.44,392.8
01/12/2016,86.02,366.56,1938.68,22.47,85.54,368.8
01/13/2016,77.2,403.2,1890.28,25.22,87.64,359.36
01/14/2016,80.06,388.64,1921.84,23.95,78,399.52
01/15/2016,72.06,427.2,1880.33,27.02,71.24,431.68
01/19/2016,72.02,427.36,1881.33,26.05,74.98,411.04
01/20/2016,70.22,438.58,1859.33,27.59,69.66,441.44
01/21/2016,70.5,436.64,1868.99,26.69,70.9,433.28
01/22/2016,76.38,400,1906.9,22.34,73.8,416.64
01/25/2016,72.42,419.84,1877.08,24.15,75.36,405.04
01/26/2016,75.86,399.84,1903.63,22.5,73.5,413.92
01/27/2016,72.76,416.31,1882.95,23.11,75.02,404.8
01/28/2016,75.24,402.4,1893.36,22.42,75.2,402.72
01/29/2016,78.24,385.92,1940.24,20.2,75.8,399.52
02/01/2016,79.12,381.44,1939.38,19.98,77.76,388
02/02/2016,73.72,406.4,1903.03,21.98,76.54,393.44
02/03/2016,74.68,401.92,1912.53,21.65,75,400
02/04/2016,73.86,405.76,1915.45,21.84,73.76,406.88
02/05/2016,70.94,421.76,1880.05,23.38,74.06,404.96
02/08/2016,67.52,441.92,1853.44,26,68.3,437.92
02/09/2016,67.02,446.08,1852.21,26.54,64.8,459.68
02/10/2016,66.5,449.12,1851.86,26.29,68.24,437.28
02/11/2016,62.46,476.48,1829.08,28.14,61.98,479.52
02/12/2016,65.16,456.96,1864.78,25.4,64.4,462.72
02/16/2016,68.14,436,1895.58,24.11,67.4,441.28
02/17/2016,70.8,418.88,1926.82,22.31,69.72,425.28
02/18/2016,70.96,417.28,1917.83,21.64,71.22,416
02/19/2016,72.86,406.72,1917.78,20.53,69.76,424.96
02/22/2016,77,383.52,1945.5,19.38,74.9,395.36
02/23/2016,73.14,402.88,1921.27,20.98,76.04,388.8
02/24/2016,73.56,400.32,1929.8,20.72,70.1,419.68
02/25/2016,76.12,386.56,1951.7,19.11,74.16,397.12
02/26/2016,75,392,1948.05,19.81,77.36,380.16
02/29/2016,73.76,398.08,1932.23,20.55,75.24,390.32
03/01/2016,80.18,363.52,1978.35,17.7,75.52,388.64
03/02/2016,81.52,357.12,1986.45,17.09,79.78,364.64
03/03/2016,84.12,345.44,1993.4,16.7,81.04,359.04
03/04/2016,83.1,349.75,1999.99,16.86,85.46,340
03/07/2016,82.82,350.24,2001.76,17.35,81.38,356.48
03/08/2016,79.58,363.68,1979.26,18.67,81.06,357.44
03/09/2016,80.68,358.8,1989.26,18.34,80.42,359.68
03/10/2016,82.08,352.32,1989.57,18.05,81.88,353.12
03/11/2016,86.3,334.4,2022.19,16.5,84.12,343.52
03/14/2016,87.66,329.28,2019.64,16.92,85.66,336.64
03/15/2016,86.42,333.92,2015.93,16.84,85,339.04
03/16/2016,89.56,321.44,2027.22,14.99,85.26,338.08
03/17/2016,92.18,311.84,2040.59,14.44,89.56,321.52
03/18/2016,92.9,309.6,2049.58,14.02,93.42,307.68
03/21/2016,95.5,300.8,2051.6,13.79,92.88,309.28
03/22/2016,96.74,296.8,2049.8,14.17,94.16,304.64
03/23/2016,92.1,310.56,2036.71,14.94,95.76,299.68
03/24/2016,92.58,308.8,2035.94,14.74,88.96,321.44
03/28/2016,93.88,304.8,2037.05,15.24,93.48,305.92
03/29/2016,99.32,287.2,2055.01,13.82,93.56,305.6
03/30/2016,101.76,280.16,2063.95,13.56,101.12,281.92
03/31/2016,101.06,281.92,2059.74,13.95,100.76,282.56
04/01/2016,104,273.92,2072.78,13.1,97.76,291.04
04/04/2016,101.12,281.12,2066.13,14.12,104.14,273.44
04/05/2016,95.28,297.28,2045.17,15.42,97.28,292
04/06/2016,101.6,278.08,2066.66,14.09,95.78,296.16
04/07/2016,92.16,303.36,2041.91,16.16,98.72,285.76
04/08/2016,94.64,295.37,2047.6,15.36,95.6,292.32
04/11/2016,93.22,300.16,2041.99,16.26,96.2,290.4
04/12/2016,96.28,289.92,2061.72,14.85,93.24,299.84
04/13/2016,101.14,275.36,2082.42,13.84,98.58,283.04
04/14/2016,101.48,274.4,2082.78,13.72,101.34,274.72
04/15/2016,102.82,270.88,2080.73,13.62,101.78,273.44
04/18/2016,109.26,253.92,2094.34,13.35,101.54,274.08
04/19/2016,108.3,256.48,2100.8,13.24,109.8,252.96
04/20/2016,107.72,257.76,2102.4,13.28,109.84,252.8
04/21/2016,105.72,262.56,2091.48,13.95,106.54,260.64
04/22/2016,108.36,255.99,2091.58,13.22,105.06,264.32
04/25/2016,106.88,259.04,2087.79,14.08,106.58,259.84
04/26/2016,109.28,253.76,2091.7,13.96,108.32,256
04/27/2016,112.44,246.08,2095.15,13.77,107.7,257.12
04/28/2016,105.78,260.48,2075.81,15.22,110.18,250.72
04/29/2016,102.26,269.28,2065.3,15.7,104.52,263.84
05/02/2016,108.6,252.8,2081.43,14.68,104.42,263.68
05/03/2016,103.62,264.32,2063.37,15.6,105.36,260.32
05/04/2016,102.3,267.68,2051.12,16.05,101,270.88
05/05/2016,102.48,267.36,2050.63,15.91,104.28,262.4
05/06/2016,107.12,255.52,2057.14,14.72,102.08,268.32
05/09/2016,109.52,249.76,2058.69,14.57,108.08,252.8
05/10/2016,114.92,237.44,2084.39,13.63,112.34,243.2
05/11/2016,110.72,245.6,2064.46,14.69,114.44,237.92
05/12/2016,112,242.4,2064.11,14.41,111.9,242.48
05/13/2016,107.86,250.73,2046.61,15.04,112,242.4
05/16/2016,112.9,239.68,2066.66,14.68,108.76,249.28
05/17/2016,107.96,250.23,2047.21,15.57,112.06,241.28
05/18/2016,108.42,249.29,2047.63,15.95,107.92,250.4
05/19/2016,107.96,250.56,2040.04,16.33,106.56,253.44
05/20/2016,111.72,241.6,2052.32,15.2,110.24,245.28
05/23/2016,112.46,240.48,2048.04,15.82,112,241.12
05/24/2016,116.9,230.08,2076.06,14.42,113.92,236.8
05/25/2016,119.12,225.76,2090.54,13.9,118.72,226.48
05/26/2016,120.34,223.36,2090.1,13.43,119.24,225.44
05/27/2016,123.74,217.36,2099.06,13.12,121.24,221.6
05/31/2016,123.84,217.12,2096.95,14.19,125.38,214.24
06/01/2016,124.68,215.44,2099.33,14.2,121.64,220.64
06/02/2016,128.14,209.44,2105.26,13.63,123.44,217.76
06/03/2016,128.76,208.32,2099.13,13.47,125.86,213.12
06/06/2016,130.38,205.76,2109.41,13.65,129.42,207.2
06/07/2016,130.3,206.23,2112.13,14.05,131.54,203.84
06/08/2016,129.44,207.36,2119.12,14.08,130.38,205.76
06/09/2016,126.98,211.2,2115.48,14.64,126.9,211.36
06/10/2016,115.5,230.24,2096.07,17.03,121.16,220.96
06/13/2016,98.14,264.31,2079.06,20.97,110.48,240.32
06/14/2016,100.24,258.56,2075.32,20.5,96.26,269.6
06/15/2016,101.22,256,2071.5,20.14,101.22,256
06/16/2016,103.94,249.28,2077.99,19.37,96.72,267.6
06/17/2016,104.1,249.28,2071.22,19.41,104,249.12
06/20/2016,111.08,231.36,2083.25,18.37,110.62,232.8
06/21/2016,110.36,232.97,2088.9,18.48,113.14,227.52
06/22/2016,106.72,241.12,2085.45,21.17,110.36,233.12
06/23/2016,116.92,217.76,2113.32,17.25,112.42,228
06/24/2016,86,270.72,2037.41,25.76,91.42,260
06/27/2016,83.78,268.92,2000.54,23.85,83.38,270.4
06/28/2016,90.86,241.6,2036.09,18.75,86.16,258.56
06/29/2016,95.38,228.32,2070.77,16.64,93.14,233.92
06/30/2016,98.12,220.96,2098.86,15.63,96.48,225.04
07/01/2016,101.22,214.24,2102.95,14.77,98.84,219.52
07/05/2016,99.26,217.93,2088.55,15.58,99.4,217.92
07/06/2016,101.98,212.81,2099.73,14.96,97.8,221.44
07/07/2016,103.62,208.8,2097.9,14.76,103.56,209.12
07/08/2016,110.42,195.36,2129.9,13.2,107.4,201.76
07/11/2016,110.4,195.2,2137.16,13.54,112.32,192.16
07/12/2016,112.96,190.88,2152.14,13.55,113.16,190.72
07/13/2016,114.82,188,2152.43,13.04,114.18,188.96
07/14/2016,114.9,187.84,2163.75,12.82,116.06,185.76
07/15/2016,115.46,186.88,2161.74,12.67,115.82,186.08
07/18/2016,117.44,183.68,2166.89,12.44,114.98,187.52
07/19/2016,117.54,182.89,2163.78,11.97,117.4,183.52
07/20/2016,120.94,178.4,2173.02,11.77,119.84,179.84
07/21/2016,117.46,183.2,2165.17,12.74,120.38,178.88
07/22/2016,120.14,178.73,2175.03,12.02,118.26,182.08
07/25/2016,120.88,177.76,2168.48,12.87,121.04,177.6
07/26/2016,122.06,176,2169.18,13.05,120.96,177.76
07/27/2016,124.76,172,2166.58,12.83,123.56,173.92
07/28/2016,127.04,168.96,2170.06,12.72,124.08,172.96
07/29/2016,131.44,162.88,2173.6,11.87,127.24,168.8
08/01/2016,133.58,160.32,2170.84,12.44,132.6,161.76
08/02/2016,128.56,166.24,2157.03,13.37,132.12,162.08
08/03/2016,131.86,162.24,2163.79,12.86,128.3,166.72
08/04/2016,135.46,157.92,2164.25,12.42,133.48,160.08
08/05/2016,140.1,152.33,2182.87,11.39,138.74,153.76
08/08/2016,143.2,148.8,2180.89,11.5,142,150.4
08/09/2016,145.52,146.28,2181.74,11.66,145.16,146.8
08/10/2016,142.04,149.88,2175.49,12.05,146.4,145.6
08/11/2016,142.8,149.16,2185.79,11.68,143.76,148.14
08/12/2016,144.22,147.8,2184.05,11.55,142.8,149.2
08/15/2016,146.48,145.36,2190.15,11.81,146.04,146.16
08/16/2016,141.48,150.32,2178.15,12.64,143.64,148.2
08/17/2016,145.08,146.32,2182.22,12.19,141.94,149.84
08/18/2016,147.64,143.96,2187.02,11.43,144.48,147.04
08/19/2016,146.88,144.52,2183.87,11.34,146.04,145.4
08/22/2016,146.42,145.08,2182.64,12.27,145.98,145.52
08/23/2016,146.82,144.8,2186.9,12.38,147.36,144.04
08/24/2016,143.48,147.84,2175.44,13.45,146,145.28
08/25/2016,143.34,147.96,2172.47,13.63,140.98,150.4
08/26/2016,142.9,148.44,2169.04,13.65,144.5,146.76
08/29/2016,145.84,145.48,2180.38,12.94,143.32,147.88
08/30/2016,146.96,144.36,2176.12,13.12,146.26,144.8
08/31/2016,146.02,144.96,2170.95,13.42,146.36,144.68
09/01/2016,146.84,144.36,2170.86,13.48,146.68,144.2
09/02/2016,152.2,139.2,2179.98,11.98,149.94,141.32
09/06/2016,156.18,135.52,2186.48,12.02,153.44,137.88
09/07/2016,158.16,133.64,2186.16,11.94,156,135.52
09/08/2016,157.6,134.04,2181.3,12.51,158.12,133.72
09/09/2016,132.34,155.56,2127.81,17.5,151.48,139.36
09/12/2016,141.4,145.12,2159.04,15.16,131.06,157.16
09/13/2016,122.86,164.32,2127.02,17.85,135.92,151.04
09/14/2016,124.08,163.56,2125.77,18.14,125.38,162.2
09/15/2016,128.56,157.52,2147.26,16.3,124.08,163.52
09/16/2016,130.18,155.64,2139.16,15.37,125.94,160.8
09/19/2016,133.48,151.6,2139.12,15.53,134.66,150.24
09/20/2016,134.46,150.56,2139.76,15.92,136.74,148
09/21/2016,144.46,138.64,2163.12,13.3,136.12,148.32
09/22/2016,149.56,134.24,2177.18,12.02,148.68,134.96
09/23/2016,148.26,135.2,2164.69,12.29,148.76,134.8
09/26/2016,140.36,142.48,2146.1,14.5,142.92,140.16
09/27/2016,147.84,134.84,2159.93,13.1,140.54,142.4
09/28/2016,149.44,133.36,2171.37,12.39,148.96,134.04
09/29/2016,140.04,141.56,2151.13,14.02,148.84,134.04
09/30/2016,146.42,136.28,2168.27,13.29,145.46,137.04
10/03/2016,147.04,135.56,2161.2,13.57,144.82,137.64
10/04/2016,147.44,135.08,2150.49,13.63,148.32,134.44
10/05/2016,148.76,134,2159.73,12.99,149.08,133.48
10/06/2016,149.92,132.8,2160.77,12.84,148.22,134.48
10/07/2016,149.72,133.12,2153.74,13.48,150.84,132.16
10/10/2016,152.88,130.16,2163.66,13.38,151.48,131.44
10/11/2016,144.36,137.12,2136.73,15.36,151.66,131.04
10/12/2016,144.22,137.48,2139.18,15.91,145,136.64
10/13/2016,139.84,141.64,2132.55,16.69,138.72,142.76
10/14/2016,141.42,140.24,2132.98,16.12,144,137.6
10/17/2016,142.02,139.56,2126.5,16.21,142.2,139.32
10/18/2016,147.82,134,2139.6,15.28,145.86,135.68
10/19/2016,151.22,130.8,2144.29,14.41,150.9,131.12
10/20/2016,153.1,129.12,2141.34,13.75,150.88,131.04
10/21/2016,156.36,126.28,2141.16,13.34,152.22,129.8
10/24/2016,161.88,121.8,2151.33,13.02,159.96,123.52
10/25/2016,160.14,122.92,2143.16,13.46,161.86,121.88
10/26/2016,156.2,125.88,2139.43,14.24,156.52,125.8
10/27/2016,153.5,128.16,2133.04,15.36,158.7,124.08
10/28/2016,146.92,133.72,2126.41,16.19,152.92,128.68
10/31/2016,143.64,136.56,2126.15,17.06,147.8,132.96
